author_id,skin_tone,eye_color,skin_type,hair_color
7681948863,lightMedium,brown,oily,black
11518987867,light,brown,oily,brown
22902669375,lightMedium,brown,dry,black
2486302636,fair,blue,combination,blonde
1382266165,mediumTan,brown,normal,brown
6946149140,light,hazel,oily,black
2650713617,lightMedium,hazel,combination,gray
5520153955,fair,brown,normal,brown
23003630184,medium,brown,combination,black
2208962337,fair,blue,combination,brown
21361046261,fair,brown,combination,brown
5496619292,lightMedium,brown,combination,brown
5300512757,light,brown,combination,brown
1812805986,fair,hazel,oily,brown
1810839992,light,blue,combination,blonde
1859641694,light,blue,combination,blonde
6555326337,medium,brown,combination,black
7001478135,fairLight,blue,dry,blonde
25109579146,fairLight,blue,combination,blonde
1312481283,lightMedium,hazel,oily,brown
6565181296,medium,brown,combination,black
6078713221,deep,brown,oily,black
1787381130,fair,brown,combination,black
24855032720,light,hazel,dry,brown
12447765184,medium,green,oily,black
8472408082,lightMedium,brown,combination,brown
7962631693,light,green,combination,brown
6547812732,medium,brown,combination,brown
2118545969,light,brown,combination,brown
13048932955,medium,brown,combination,black
5881408074,light,brown,combination,black
10859275805,medium,brown,oily,brown
2359153309,mediumTan,brown,oily,brown
11368322493,light,blue,combination,brown
7587063009,fairLight,brown,combination,black
23010287327,light,brown,combination,brown
8020725417,lightMedium,brown,combination,brown
22627334828,lightMedium,green,dry,blonde
23950825309,mediumTan,brown,combination,brown
5085062630,light,brown,combination,brown
5741511451,light,,combination,brown
1319545291,lightMedium,hazel,combination,brown
12237390291,mediumTan,brown,oily,brown
6591663757,light,brown,combination,brown
1512113231,lightMedium,brown,combination,brown
20246067155,deep,brown,normal,black
6448989027,light,brown,combination,black
9170142555,light,,combination,
5323546453,light,brown,combination,brown
7197246862,,,,
22696020177,mediumTan,brown,oily,brown
5313181989,fair,green,combination,brown
5609450520,tan,brown,combination,black
23289032158,lightMedium,brown,combination,black
1392814937,rich,brown,combination,black
5617885637,fair,hazel,combination,brown
5119287778,light,brown,combination,blonde
6588234149,lightMedium,brown,oily,brown
7232317211,tan,brown,combination,black
9562462333,fairLight,hazel,dry,red
2387693994,tan,brown,dry,black
8121557605,fair,brown,combination,black
6711126069,mediumTan,brown,oily,brown
8788021330,medium,brown,combination,blonde
1396725259,tan,brown,combination,brown
9569039218,medium,,normal,brown
1860532522,fair,brown,dry,black
1649461253,fairLight,blue,dry,blonde
6816564218,mediumTan,brown,oily,brown
7154389207,light,hazel,combination,brown
1291738928,lightMedium,brown,combination,brown
1066644818,medium,green,combination,black
12708921756,rich,,oily,
2102605506,deep,brown,combination,brown
7282788716,fairLight,brown,combination,brown
1417934161,fairLight,blue,combination,blonde
8304430573,light,green,combination,brown
9021526890,fair,green,dry,brown
5194238277,light,green,combination,brown
6703296908,lightMedium,brown,combination,black
8774691553,lightMedium,,combination,black
21567442520,fair,blue,combination,auburn
22198049907,light,brown,dry,black
1325112041,lightMedium,brown,combination,brown
10051037967,light,brown,dry,brown
5757794550,light,hazel,normal,blonde
5543618500,deep,brown,combination,gray
22129543910,light,blue,combination,brown
6642008381,lightMedium,brown,combination,brown
1379095316,light,hazel,dry,blonde
8338817910,fair,blue,dry,blonde
2535371912,light,brown,dry,brown
7763696978,fair,green,oily,auburn
10263868461,medium,brown,normal,black
8191945494,medium,brown,oily,black
7350488416,lightMedium,brown,combination,brown
2378824374,fair,green,combination,blonde
1299959914,light,green,combination,blonde
2288899193,light,brown,oily,black
2053011446,lightMedium,blue,normal,blonde
11324947868,light,brown,combination,brown
21342739377,lightMedium,brown,combination,brown
6814390983,light,brown,combination,black
6603677567,lightMedium,brown,combination,brown
9330076196,lightMedium,blue,dry,brown
12254583482,medium,,combination,
6370092898,mediumTan,brown,dry,black
12114086901,lightMedium,brown,combination,brown
8491864334,light,green,dry,blonde
9915475814,medium,brown,combination,brown
2448952129,deep,brown,oily,black
1881891037,mediumTan,brown,combination,black
5978694303,medium,brown,dry,brown
5223197684,lightMedium,brown,combination,brown
954994569,light,brown,combination,brown
5027440580,light,hazel,combination,auburn
11953322092,tan,brown,combination,black
5486414445,lightMedium,brown,normal,brown
1912216231,light,brown,combination,brown
6538265696,deep,brown,oily,brown
2109851512,lightMedium,,combination,
1116638119,light,brown,combination,black
2394711897,fair,green,normal,brown
2043532089,fairLight,blue,combination,auburn
5460490832,light,green,dry,blonde
5716344208,light,blue,oily,blonde
11416060426,light,brown,combination,brown
1673281189,lightMedium,brown,combination,brown
1068051637,light,blue,normal,auburn
1809762752,lightMedium,brown,combination,brown
5195087947,light,brown,combination,brown
6375269648,fairLight,blue,combination,red
5058966566,lightMedium,blue,combination,blonde
2124912940,lightMedium,brown,combination,brown
9568900689,fair,blue,combination,blonde
8238581736,fairLight,brown,combination,red
21729342709,fairLight,blue,dry,brown
22734396423,light,brown,dry,black
6483896402,light,blue,oily,brown
2300131624,lightMedium,brown,combination,brown
10591880810,mediumTan,brown,combination,black
2099876331,medium,brown,combination,brown
2185473450,lightMedium,brown,combination,brown
6937064757,fair,brown,combination,brown
1918682049,lightMedium,green,oily,brown
1182970225,fair,green,combination,brown
7490044717,fair,green,combination,blonde
11530000854,light,brown,normal,brown
7314385323,light,brown,dry,blonde
12974900269,light,brown,combination,blonde
1796160831,lightMedium,green,combination,brown
7569796382,medium,brown,normal,brown
5709146584,light,hazel,dry,blonde
12667001873,lightMedium,brown,combination,black
5229991295,lightMedium,brown,oily,blonde
2497652770,light,hazel,combination,brown
5775707053,light,blue,combination,blonde
21953025718,fairLight,green,dry,red
1267677069,light,brown,dry,brown
1199459944,fair,green,combination,auburn
22290622365,lightMedium,brown,combination,brown
11913450465,lightMedium,brown,combination,brown
10412321541,light,hazel,combination,brown
10846313858,mediumTan,brown,combination,brown
8589320523,deep,green,oily,brown
1728914775,deep,brown,combination,black
12847269750,lightMedium,blue,combination,brown
5627507293,lightMedium,green,combination,blonde
21851104947,medium,brown,dry,brown
22493686954,lightMedium,brown,combination,black
21499715872,light,blue,combination,blonde
6127097940,medium,brown,combination,black
13041144331,light,green,combination,brown
9182288586,lightMedium,hazel,dry,brown
10314976325,fair,blue,oily,blonde
2208839568,lightMedium,brown,oily,black
5387009914,fair,brown,normal,brown
1341773723,light,brown,combination,brown
20870116196,lightMedium,brown,combination,black
1725497502,fairLight,hazel,normal,brown
9035042652,light,hazel,combination,brown
2305795292,deep,brown,dry,black
1802510059,fair,brown,normal,brown
7191757330,light,hazel,combination,brown
12101726847,mediumTan,brown,oily,brown
1167298529,light,brown,combination,brown
1873181453,light,brown,normal,brown
7044537006,fair,brown,combination,black
1912012382,medium,brown,combination,brown
20322167491,light,blue,combination,blonde
21877861573,fair,,combination,black
6645090806,fair,hazel,combination,brown
5199349541,lightMedium,brown,combination,brown
1418508151,mediumTan,brown,oily,black
12529777668,light,Grey,normal,red
8899657048,light,brown,normal,brown
1295506657,mediumTan,brown,combination,black
21955880725,fair,green,combination,blonde
1650932125,lightMedium,brown,dry,brown
12862851805,light,blue,normal,auburn
1613733503,mediumTan,brown,oily,blonde
1044130987,lightMedium,brown,normal,black
5133514406,lightMedium,brown,combination,blonde
5076597653,medium,brown,combination,black
12257179037,light,green,dry,blonde
10755672513,lightMedium,brown,combination,brown
1296406427,deep,brown,oily,black
2313102737,fairLight,green,normal,auburn
21419919035,light,hazel,combination,brown
9715050881,light,blue,combination,blonde
5815840146,mediumTan,brown,oily,brown
8664526755,light,hazel,combination,brown
2221881126,fair,blue,combination,blonde
6021378450,fair,blue,dry,blonde
1340623261,light,brown,dry,brown
2076003576,tan,brown,combination,black
1469142278,lightMedium,green,combination,blonde
6569891760,lightMedium,brown,combination,black
12585249591,fair,hazel,dry,red
1564001312,light,green,normal,blonde
1326386530,lightMedium,blue,combination,brown
10894651395,lightMedium,hazel,normal,brown
1345701858,fairLight,blue,normal,blonde
12545744416,fair,hazel,oily,brown
1572474245,fair,hazel,combination,blonde
951599737,fair,blue,normal,blonde
10028627911,light,brown,dry,brown
10213883597,light,brown,combination,brown
20731899055,light,,oily,blonde
11434860838,fairLight,blue,combination,brown
2430620064,lightMedium,hazel,combination,blonde
20156394032,fair,hazel,combination,brown
6176129738,mediumTan,brown,combination,black
6209949474,deep,brown,combination,brown
1185996930,lightMedium,green,combination,brown
2723084281,lightMedium,brown,oily,black
9400425867,fairLight,hazel,combination,brown
8415015606,deep,brown,combination,black
7072422055,lightMedium,brown,combination,brown
8733220485,deep,brown,combination,red
12819843079,lightMedium,brown,combination,brown
5200265267,fair,brown,oily,brown
1854070960,fairLight,hazel,dry,auburn
21239872662,light,brown,combination,brown
6911501995,light,brown,combination,black
20216202874,light,blue,oily,brown
12196927430,lightMedium,hazel,combination,brown
1441161544,light,green,dry,blonde
7514205336,light,green,dry,brown
12276203653,fair,brown,combination,brown
12510228544,fair,hazel,combination,brown
8449623380,fairLight,blue,dry,brown
21355748146,fair,green,combination,brown
12327554276,deep,brown,combination,black
20960954002,fair,green,dry,brown
8171375943,light,blue,combination,auburn
20855884706,fair,hazel,dry,brown
21482283145,lightMedium,brown,combination,auburn
6992907127,lightMedium,brown,combination,black
12722953281,fairLight,hazel,combination,brown
8041755963,fair,brown,normal,brown
2260478266,medium,brown,normal,brown
8255879988,fairLight,,oily,black
8525707774,mediumTan,brown,combination,blonde
6202434659,lightMedium,brown,combination,black
6084933823,fair,blue,dry,brown
5608343325,light,blue,combination,blonde
2247925592,medium,hazel,combination,brown
5155730788,light,brown,oily,brown
12734573975,light,hazel,normal,blonde
21172513331,light,brown,combination,brown
1315401081,lightMedium,brown,normal,brown
7863939882,medium,brown,combination,brown
10568332076,fair,hazel,combination,red
21402874863,light,brown,combination,brown
7158923376,light,brown,combination,brown
6413160788,fairLight,blue,dry,auburn
1977601193,tan,hazel,dry,black
10544386198,lightMedium,hazel,dry,brown
2404930832,light,brown,combination,brown
8228834123,lightMedium,brown,combination,black
2376562709,mediumTan,brown,combination,black
5826600885,light,blue,dry,brown
2389212214,deep,brown,combination,brown
6263392838,light,brown,dry,black
7973321428,medium,brown,combination,auburn
1382266664,light,green,combination,blonde
12900185734,deep,brown,combination,black
1389094233,lightMedium,brown,combination,brown
11849339393,mediumTan,hazel,oily,brown
8596804777,fair,hazel,dry,brown
12151263206,tan,brown,normal,black
8079633089,fairLight,green,oily,auburn
2508824700,light,brown,combination,black
11849335881,mediumTan,brown,combination,black
1017751040,light,blue,combination,blonde
5878280781,light,hazel,normal,blonde
12137985545,fair,blue,combination,auburn
6657494764,fair,green,combination,brown
7844530971,fairLight,brown,combination,brown
8185483778,light,brown,combination,brown
1084656651,mediumTan,brown,combination,black
10314976690,fair,blue,combination,red
2171591675,lightMedium,green,oily,brown
7921579557,light,brown,combination,black
2765280686,lightMedium,blue,dry,brown
9203633519,medium,brown,normal,black
5869795723,light,blue,combination,brown
8676324062,lightMedium,brown,combination,black
2522033595,fairLight,blue,combination,red
2022440270,lightMedium,green,combination,brown
7919920630,fairLight,blue,dry,brown
2794074060,fair,blue,combination,auburn
7097091887,light,green,dry,brown
6661939456,lightMedium,brown,combination,brown
1586376776,deep,brown,combination,brown
1901795267,light,brown,combination,blonde
7242028092,fairLight,green,combination,blonde
11007397897,lightMedium,brown,normal,brown
2108862058,mediumTan,brown,oily,brown
5884104268,fair,brown,normal,black
5183606913,mediumTan,brown,combination,brown
5331695954,,,dry,
8085067225,light,hazel,dry,brown
2753509288,lightMedium,brown,combination,black
5464581574,light,green,dry,brown
8415388639,medium,brown,combination,black
2830688347,mediumTan,brown,normal,brown
1317181352,medium,hazel,oily,gray
13086068204,tan,brown,normal,brown
13050775780,tan,brown,combination,black
10400349337,deep,brown,combination,black
8676330818,fair,blue,combination,blonde
1650171577,mediumTan,brown,combination,brown
7986987877,deep,brown,combination,black
