user_id,age,price,quantity,rating,transaction_id,transaction_date,product_code,category_id,category_name,temperature,humidity,wind_speed,weather_list,realfeel_list
3566,42,45.35,1,3.1,506081,2023-07-26,SK6616,2,TONERS,-9.8,42.8,1.9,Partly cloudy,-9.8
4377,53,116.97,5,3.5,589882,2023-05-27,SK3754,9,ANTIAGING,-3.2,34.4,9.1,Intermittent clouds,-4.3
4261,32,142.92,5,4.8,139600,2023-02-18,SK1698,6,EYECARE,18.4,52.1,8.5,Sunny,16.5
2498,29,128.62,3,4.4,565030,2023-01-25,SK2978,7,MASKS,14.2,85.1,2.8,Mostly sunny,13.9
1783,49,116.12,2,3.5,184701,2023-07-26,SK9604,9,ANTIAGING,28.6,32.2,3.1,Cloudy,30.7
4664,18,45.12,1,4.7,934281,2023-07-11,SK3471,9,ANTIAGING,33.9,18.8,14.8,Partly sunny,31.5
3805,19,9.31,1,2.0,419770,2023-08-29,SK2959,3,EXFOLIANTS,21.3,37.5,22.5,Showers,21.0
4152,61,126.62,5,2.8,934796,2023-04-25,SK7585,7,MASKS,37.8,75.8,19.7,Showers,36.3
3408,22,146.54,3,2.7,207230,2023-09-13,SK2303,8,SUNSCREENS,37.7,16.9,19.0,Cloudy,37.9
1534,33,48.81,5,4.3,805727,2023-02-21,SK1108,8,SUNSCREENS,7.8,65.4,29.6,Partly cloudy,7.7
2374,30,65.28,2,3.6,331031,2023-09-06,SK8056,4,MOISTURIZERS,38.1,36.3,21.9,Sunny,39.2
3146,43,44.63,3,4.9,938978,2023-01-03,SK4627,4,MOISTURIZERS,35.8,76.6,25.6,Partly cloudy,33.6
3780,25,195.68,5,2.7,181297,2023-08-26,SK3118,2,TONERS,-1.5,11.9,6.8,Mostly clear,-1.7
3185,37,87.76,2,3.4,654920,2023-03-22,SK1105,1,CLEANSERS,25.6,21.5,18.3,Partly cloudy,28.3
4233,45,169.76,1,4.9,502040,2023-05-14,SK8234,6,EYECARE,35.7,10.4,17.4,Mostly cloudy with storms,35.4
1172,28,166.16,3,4.7,736167,2023-07-31,SK6171,7,MASKS,31.4,38.9,13.4,Partly sunny with showers,34.1
1814,44,197.95,1,3.7,337449,2023-05-08,SK2226,3,EXFOLIANTS,0.8,69.5,16.4,Showers,-1.6
3317,44,190.93,3,4.3,110597,2023-01-14,SK2174,3,EXFOLIANTS,12.2,10.7,15.8,Rain,14.3
3173,27,169.84,4,4.4,690701,2023-04-22,SK6766,1,CLEANSERS,11.6,64.6,1.7,Mostly clear,10.8
1494,39,175.02,4,3.8,989012,2023-11-06,SK3269,2,TONERS,-3.0,85.8,0.9,Thunderstorms,-4.2
1497,44,58.02,2,3.1,725239,2023-03-22,SK8291,3,EXFOLIANTS,24.8,80.0,6.3,Cloudy,22.8
1122,56,17.39,2,2.9,546424,2023-09-24,SK3719,3,EXFOLIANTS,9.9,33.9,11.5,Mostly clear,8.4
2964,19,123.89,4,3.6,539352,2023-02-25,SK1049,7,MASKS,-2.7,51.4,12.5,Mostly clear,-1.4
3368,47,52.53,1,1.9,724194,2023-01-16,SK4390,9,ANTIAGING,-10.0,35.4,15.7,Rain,-12.0
3795,53,198.69,4,5.0,726389,2023-12-17,SK3551,1,CLEANSERS,10.2,41.5,27.5,Cloudy,11.7
1907,21,133.21,1,1.6,793651,2023-03-03,SK7117,7,MASKS,32.9,21.8,5.7,Clear,31.6
3972,33,26.68,1,1.1,444829,2023-04-14,SK5958,7,MASKS,12.8,52.4,14.6,Thunderstorms,14.8
4880,45,144.4,4,4.9,413831,2023-07-03,SK2785,6,EYECARE,-9.5,57.6,2.7,Mostly cloudy w showers,-9.0
3085,47,175.1,4,1.6,818120,2023-10-20,SK4018,2,TONERS,-4.0,79.6,4.4,Mostly clear,-1.2
2394,60,185.52,3,2.2,742464,2023-07-15,SK5780,2,TONERS,18.3,35.2,4.8,Partly sunny,17.3
1871,20,61.9,3,3.2,757026,2023-12-05,SK2005,4,MOISTURIZERS,-6.5,32.1,12.7,Mostly clear,-6.8
1038,30,16.2,3,1.4,248167,2023-03-24,SK6227,9,ANTIAGING,-3.7,30.1,3.1,Mostly cloudy with storms,-2.7
4903,30,6.11,4,3.2,695772,2023-12-13,SK3393,9,ANTIAGING,33.3,66.9,25.3,Showers,30.9
2077,60,57.96,2,3.4,438661,2023-08-29,SK1199,8,SUNSCREENS,-6.1,69.4,5.6,Thunderstorms,-7.4
4175,35,65.93,4,3.7,563158,2023-05-06,SK4561,1,CLEANSERS,-6.8,80.0,3.9,Mostly cloudy with storms,-7.3
4537,46,126.05,3,4.3,520190,2023-10-10,SK8163,8,SUNSCREENS,-4.2,37.1,3.8,Cloudy,-4.9
4182,36,83.62,4,4.1,669792,2023-10-31,SK6516,6,EYECARE,-6.6,31.4,16.4,Showers,-8.4
3824,26,79.32,4,1.9,911033,2023-06-18,SK4443,3,EXFOLIANTS,28.1,40.1,15.0,Intermittent clouds,30.5
4403,62,43.04,5,3.7,465342,2023-02-21,SK3662,5,SERUMS,17.2,53.3,13.9,Mostly sunny,19.1
4345,45,18.17,3,1.6,938931,2023-06-27,SK9463,4,MOISTURIZERS,3.0,72.1,15.2,Partly cloudy,1.4
3065,54,100.32,4,1.5,220337,2023-06-11,SK7499,6,EYECARE,6.8,26.6,7.3,Cloudy,6.0
3054,48,187.16,3,3.6,307976,2023-08-08,SK9634,3,EXFOLIANTS,15.0,57.3,1.7,Partly sunny with showers,15.2
3952,29,133.49,2,1.5,821250,2023-03-22,SK7748,5,SERUMS,13.1,65.7,6.6,Showers,10.8
3118,32,75.32,5,4.2,317273,2023-03-24,SK8691,1,CLEANSERS,3.2,78.6,3.8,Mostly cloudy with storms,2.7
3260,49,63.58,3,1.7,100767,2023-01-14,SK1611,2,TONERS,20.5,57.4,1.3,Partly cloudy,21.5
1810,56,150.34,2,1.4,603056,2023-12-01,SK1661,7,MASKS,15.5,12.0,23.6,Rain,17.3
4879,46,67.5,1,2.3,915307,2023-01-26,SK1104,5,SERUMS,5.9,85.3,14.3,Partly sunny with showers,4.0
2689,22,116.67,2,3.3,816296,2023-06-08,SK5959,4,MOISTURIZERS,-9.4,28.9,3.2,Sunny,-11.1
2425,36,174.59,3,2.3,910167,2023-07-30,SK3409,2,TONERS,39.5,49.5,22.6,Mostly sunny,37.7
1974,58,87.75,3,4.5,918390,2023-12-15,SK1829,6,EYECARE,32.8,41.4,3.4,Clear,34.1
4507,61,68.64,4,3.4,815098,2023-09-07,SK3908,4,MOISTURIZERS,17.9,74.2,4.0,Partly sunny,17.6
3217,62,112.86,2,2.9,428056,2023-06-16,SK9365,4,MOISTURIZERS,18.6,36.7,1.6,Clear,16.6
4714,43,33.75,5,3.6,237078,2023-04-14,SK9714,9,ANTIAGING,-1.5,43.5,14.9,Sunny,-1.3
3827,35,100.76,2,3.8,203539,2023-03-22,SK2303,8,SUNSCREENS,9.2,83.7,16.3,Sunny,12.0
3235,50,172.26,3,4.3,910098,2023-12-17,SK7547,4,MOISTURIZERS,22.8,48.6,11.4,Partly cloudy,20.9
2172,38,21.39,2,2.0,347932,2023-03-29,SK7876,8,SUNSCREENS,-3.2,46.2,3.5,Mostly sunny,-4.7
1944,20,31.65,4,3.8,732237,2023-09-18,SK7622,8,SUNSCREENS,-4.3,66.0,24.5,Intermittent clouds,-4.2
2291,45,169.26,5,2.6,462387,2023-07-04,SK9896,3,EXFOLIANTS,32.4,56.8,16.9,Rain,31.1
4332,50,13.11,1,1.7,904276,2023-09-02,SK7052,9,ANTIAGING,2.0,82.7,25.5,Rain,0.4
3209,28,140.63,4,1.6,840556,2023-04-27,SK1221,1,CLEANSERS,38.3,81.0,26.3,Cloudy,36.7
3119,38,47.92,4,4.9,237633,2023-11-05,SK3837,5,SERUMS,35.1,21.6,18.1,Mostly sunny,33.3
1860,53,12.56,4,4.6,973557,2023-09-13,SK4901,1,CLEANSERS,-0.6,79.4,17.5,Partly sunny with showers,0.4
3891,58,139.95,2,2.1,357333,2023-07-09,SK8536,8,SUNSCREENS,38.7,66.9,10.5,Partly sunny,36.6
1043,48,157.29,5,1.9,698258,2023-11-14,SK4032,9,ANTIAGING,21.6,32.1,22.5,Showers,19.2
4924,27,140.93,4,4.1,171215,2023-05-27,SK7053,7,MASKS,16.0,14.9,20.2,Thunderstorms,18.0
1390,63,68.47,5,3.5,117482,2023-05-08,SK2317,2,TONERS,5.3,73.9,7.6,Mostly clear,6.5
3401,61,154.86,4,2.8,683172,2023-04-24,SK7431,2,TONERS,-3.4,62.8,7.4,Rain,-1.9
1302,43,164.03,5,3.7,487364,2023-01-05,SK2056,8,SUNSCREENS,16.3,59.5,2.1,Mostly clear,17.7
2559,34,98.62,2,3.3,779970,2023-08-03,SK6626,9,ANTIAGING,24.4,33.2,9.8,Cloudy,25.5
1392,46,75.56,2,3.4,826432,2023-11-28,SK7711,1,CLEANSERS,10.1,67.3,14.6,Showers,7.6
1620,24,199.94,1,2.5,894764,2023-01-07,SK4816,4,MOISTURIZERS,2.1,86.2,13.2,Mostly clear,2.5
4435,23,74.89,3,2.0,999981,2023-03-18,SK5677,6,EYECARE,34.3,85.3,1.5,Partly cloudy,36.6
3885,29,169.71,1,4.9,770762,2023-03-27,SK9896,1,CLEANSERS,4.7,43.5,23.7,Mostly cloudy with storms,7.1
1105,34,187.94,4,1.9,968505,2023-01-08,SK7134,4,MOISTURIZERS,17.9,17.3,13.5,Intermittent clouds,19.7
1691,44,136.6,5,1.3,279529,2023-01-17,SK6431,4,MOISTURIZERS,33.1,86.4,18.4,Partly cloudy,33.9
1075,46,108.9,1,1.7,695311,2023-10-25,SK8476,9,ANTIAGING,19.6,66.9,19.2,Mostly cloudy with storms,19.1
4893,58,39.06,5,3.0,266561,2023-03-21,SK8462,4,MOISTURIZERS,0.9,13.3,29.1,Cloudy,3.9
3412,46,72.6,2,5.0,971841,2023-08-05,SK3715,8,SUNSCREENS,7.1,83.9,14.9,Rain,8.5
3284,60,164.7,2,1.5,756642,2023-06-11,SK2943,4,MOISTURIZERS,37.7,45.6,6.0,Mostly clear,38.2
2123,59,47.37,5,4.0,532101,2023-06-01,SK8324,3,EXFOLIANTS,9.3,64.8,6.5,Partly sunny,7.8
4264,48,38.78,3,1.9,766475,2023-08-04,SK4658,5,SERUMS,31.3,58.4,4.0,Rain,32.8
3942,61,186.56,1,1.3,687717,2023-12-12,SK7537,4,MOISTURIZERS,38.8,47.7,29.7,Clear,39.2
2125,53,134.32,4,3.5,366435,2023-12-11,SK6529,6,EYECARE,35.3,29.0,20.9,Clear,32.9
3431,64,182.0,3,2.6,278477,2023-01-11,SK3420,5,SERUMS,24.4,21.8,5.5,Showers,22.0
2823,40,64.39,2,2.4,944462,2023-10-04,SK4600,4,MOISTURIZERS,7.2,29.3,25.8,Mostly cloudy with storms,8.5
1534,62,137.14,4,1.8,244464,2023-07-30,SK9591,3,EXFOLIANTS,17.0,63.9,29.9,Thunderstorms,18.8
2516,48,139.62,1,3.9,687330,2023-09-06,SK5080,6,EYECARE,4.1,74.6,3.8,Sunny,6.3
2685,18,157.05,2,5.0,885183,2023-06-12,SK6896,7,MASKS,18.3,50.1,16.8,Partly cloudy,21.0
1517,47,65.34,2,1.6,652241,2023-09-24,SK7123,6,EYECARE,14.7,49.6,5.3,Clear,16.9
4316,61,155.34,2,3.5,908511,2023-06-26,SK7185,5,SERUMS,22.5,34.7,27.0,Rain,20.2
3681,38,181.22,5,4.5,473208,2023-08-17,SK7890,9,ANTIAGING,9.6,86.3,13.6,Thunderstorms,6.8
1773,27,95.82,3,3.9,505424,2023-06-07,SK9524,8,SUNSCREENS,-7.5,21.1,27.7,Intermittent clouds,-7.5
2957,45,72.89,4,3.8,137399,2023-05-07,SK7903,2,TONERS,8.9,15.3,3.3,Sunny,8.5
4149,52,6.58,4,3.9,243834,2023-04-02,SK7980,7,MASKS,-0.3,56.2,4.0,Cloudy,2.0
2813,53,191.96,5,4.4,906871,2023-09-01,SK9106,3,EXFOLIANTS,16.5,80.8,7.2,Intermittent clouds,17.6
2211,65,186.44,4,2.1,861335,2023-12-30,SK4745,3,EXFOLIANTS,30.7,47.9,14.9,Rain,30.9
4735,23,153.22,2,4.7,996404,2023-11-14,SK5960,4,MOISTURIZERS,11.9,39.7,16.5,Mostly cloudy w showers,12.7
1998,59,98.07,4,2.6,400151,2023-12-27,SK7147,9,ANTIAGING,33.7,62.1,7.3,Mostly clear,34.0
2493,34,27.35,5,1.8,529971,2023-07-14,SK7215,8,SUNSCREENS,-8.4,66.9,0.3,Mostly sunny,-6.4
3945,42,129.71,4,2.2,792895,2023-10-23,SK7283,6,EYECARE,30.0,17.7,11.1,Partly cloudy,28.7
4221,64,45.44,3,2.6,818989,2023-12-06,SK2105,3,EXFOLIANTS,28.0,88.5,6.8,Showers,30.5
3400,56,143.16,5,4.1,276067,2023-12-03,SK5806,9,ANTIAGING,-8.4,56.8,26.8,Showers,-8.4
1046,47,45.64,1,3.2,464510,2023-02-14,SK7546,8,SUNSCREENS,29.4,16.9,18.1,Mostly clear,29.2
1219,58,176.94,3,3.7,184126,2023-09-15,SK5551,3,EXFOLIANTS,-8.5,67.0,26.5,Mostly cloudy w showers,-8.7
4434,25,43.95,3,4.7,589241,2023-08-11,SK3233,5,SERUMS,18.2,43.1,5.6,Clear,20.4
3173,47,37.32,4,3.3,181367,2023-06-27,SK4096,1,CLEANSERS,1.7,33.0,13.1,Mostly cloudy w showers,2.0
2620,54,157.65,4,1.8,559876,2023-04-28,SK2907,7,MASKS,23.7,32.6,29.8,Mostly sunny,23.5
4645,25,182.91,4,1.7,566681,2023-09-27,SK2361,2,TONERS,35.0,76.3,6.3,Cloudy,35.9
1872,63,82.84,4,2.2,378070,2023-08-16,SK4877,8,SUNSCREENS,6.1,23.9,9.7,Rain,5.3
4253,29,19.1,3,4.3,725103,2023-06-02,SK8981,4,MOISTURIZERS,34.9,73.8,9.0,Sunny,32.2
1447,55,11.01,5,1.5,313526,2023-04-23,SK6661,6,EYECARE,35.5,33.6,16.1,Sunny,33.7
2703,32,76.26,5,4.6,553355,2023-11-20,SK3956,3,EXFOLIANTS,13.7,45.1,2.7,Clear,16.5
4545,29,44.96,2,3.7,838261,2023-04-28,SK1031,6,EYECARE,9.0,36.5,19.3,Thunderstorms,6.6
2574,36,69.61,1,1.7,410842,2023-05-29,SK5073,1,CLEANSERS,24.3,15.3,19.4,Clear,26.5
3750,51,49.62,4,2.3,819524,2023-04-30,SK3166,1,CLEANSERS,20.1,64.2,7.2,Partly sunny with showers,22.9
2502,33,170.8,1,1.7,213223,2023-03-12,SK8008,7,MASKS,-4.1,35.0,29.9,Cloudy,-3.7
4738,59,30.99,5,3.8,951040,2023-10-31,SK2540,5,SERUMS,7.8,39.1,13.2,Intermittent clouds,5.2
2960,24,31.37,2,2.2,259071,2023-05-02,SK6880,5,SERUMS,29.8,88.5,2.7,Mostly sunny,27.9
4351,38,137.84,5,1.1,217261,2023-04-23,SK7953,2,TONERS,22.9,24.9,17.3,Rain,24.3
4161,55,75.96,4,4.0,622769,2023-11-27,SK6867,1,CLEANSERS,-7.5,31.9,26.0,Mostly cloudy w showers,-9.9
2169,20,166.78,3,1.8,933498,2023-01-13,SK4043,1,CLEANSERS,1.0,35.1,10.5,Mostly cloudy with storms,2.2
1901,56,75.62,1,3.6,655118,2023-12-09,SK5162,7,MASKS,16.6,88.4,27.9,Mostly sunny,13.6
2155,30,174.14,3,2.2,886883,2023-03-23,SK1332,8,SUNSCREENS,11.1,81.5,4.7,Mostly sunny,11.4
3828,18,146.23,5,4.4,975553,2023-07-20,SK6647,4,MOISTURIZERS,18.6,58.2,12.6,Intermittent clouds,18.5
1078,48,95.11,5,4.3,517689,2023-09-11,SK4598,6,EYECARE,13.2,29.4,21.1,Mostly cloudy w showers,13.5
4073,30,151.52,1,1.3,991481,2023-01-25,SK5620,7,MASKS,11.7,43.9,22.6,Mostly clear,9.3
3488,24,173.59,3,1.2,195188,2023-04-16,SK5800,8,SUNSCREENS,28.8,62.3,3.2,Clear,29.9
4555,63,129.32,4,2.5,740643,2023-05-20,SK7654,2,TONERS,25.1,16.7,9.5,Showers,27.2
2724,48,162.1,1,4.7,379809,2023-11-03,SK4825,5,SERUMS,13.5,80.7,8.5,Partly cloudy,12.9
2357,51,63.28,2,3.0,768618,2023-08-20,SK6393,7,MASKS,16.3,58.1,12.8,Sunny,19.3
3554,35,133.09,3,4.3,795200,2023-01-22,SK8869,8,SUNSCREENS,39.0,39.4,18.9,Partly sunny with showers,39.4
4814,63,168.13,5,2.8,529571,2023-12-01,SK8873,2,TONERS,12.1,61.5,17.8,Cloudy,14.2
4609,43,77.49,5,4.4,217190,2023-11-29,SK5391,7,MASKS,30.4,34.4,2.1,Cloudy,29.0
1109,46,137.21,4,2.3,334714,2023-02-23,SK1829,5,SERUMS,-4.4,88.0,14.2,Rain,-1.9
4744,50,73.87,5,3.0,243846,2023-08-16,SK4954,8,SUNSCREENS,19.5,37.3,13.5,Intermittent clouds,18.3
1281,47,134.08,3,3.1,965215,2023-07-20,SK1654,4,MOISTURIZERS,7.5,75.8,6.7,Cloudy,6.8
1414,19,20.36,3,4.4,142255,2023-12-26,SK6137,6,EYECARE,-9.9,18.8,9.6,Partly cloudy,-10.9
1027,34,38.93,1,3.5,367893,2023-01-17,SK5202,8,SUNSCREENS,7.5,31.8,1.9,Mostly cloudy with storms,8.4
2505,18,98.32,3,4.5,553292,2023-03-16,SK4002,9,ANTIAGING,33.6,68.1,22.3,Showers,31.0
3016,63,150.35,3,2.3,771208,2023-06-08,SK8045,8,SUNSCREENS,29.2,33.2,21.1,Partly sunny,27.9
1563,39,56.06,4,2.1,620515,2023-11-29,SK9857,8,SUNSCREENS,4.6,47.7,26.9,Rain,7.5
4783,39,133.31,5,2.4,859297,2023-01-21,SK2993,7,MASKS,-1.0,75.0,13.7,Mostly cloudy with storms,-0.5
1817,25,49.34,1,3.8,377121,2023-02-11,SK9302,1,CLEANSERS,-0.9,21.2,14.8,Mostly sunny,-3.2
3586,53,155.46,4,4.8,386138,2023-04-24,SK1436,7,MASKS,26.5,68.2,21.6,Rain,24.7
4885,54,78.91,2,4.4,500159,2023-06-09,SK5847,2,TONERS,21.0,66.8,23.7,Partly sunny with showers,23.2
1519,27,104.99,4,2.4,423634,2023-09-15,SK5963,8,SUNSCREENS,-9.1,71.7,13.1,Clear,-10.4
3482,51,142.84,3,3.3,676195,2023-03-07,SK5093,4,MOISTURIZERS,37.4,64.9,26.4,Showers,35.2
2555,34,64.34,2,3.1,686650,2023-06-16,SK3525,7,MASKS,7.3,22.8,7.1,Thunderstorms,8.9
2159,61,93.73,5,2.6,542901,2023-03-18,SK4784,9,ANTIAGING,20.7,40.9,26.1,Sunny,18.1
2954,30,101.77,1,2.8,400586,2023-11-10,SK1033,7,MASKS,6.9,23.8,18.2,Sunny,4.2
4841,27,136.73,3,3.4,947152,2023-06-10,SK7829,5,SERUMS,21.6,56.1,11.0,Showers,22.2
2415,65,147.98,3,2.2,507119,2023-02-03,SK7773,9,ANTIAGING,11.9,83.0,16.3,Clear,10.1
3007,41,147.76,2,3.1,346918,2024-01-01,SK4561,7,MASKS,34.6,44.6,25.0,Partly sunny,33.9
3097,20,175.86,1,2.6,367991,2023-10-22,SK5658,3,EXFOLIANTS,30.1,41.8,18.8,Sunny,29.2
4184,23,192.09,3,3.9,131679,2023-11-25,SK9290,9,ANTIAGING,-6.1,15.9,27.1,Mostly cloudy with storms,-8.9
3598,39,5.51,1,3.7,860237,2023-10-08,SK4264,9,ANTIAGING,35.8,75.8,10.0,Mostly cloudy with storms,36.7
1317,26,95.62,3,1.5,778888,2023-03-14,SK1568,9,ANTIAGING,35.7,41.7,9.9,Mostly cloudy w showers,34.1
4376,28,64.89,3,4.5,282805,2023-12-11,SK8196,9,ANTIAGING,-4.8,42.3,1.3,Sunny,-4.8
2395,55,103.69,1,2.1,580630,2023-12-29,SK5189,1,CLEANSERS,0.6,11.4,25.5,Partly cloudy,-1.9
1893,25,144.46,3,3.9,914235,2023-09-20,SK7029,5,SERUMS,9.8,13.1,13.7,Partly cloudy,9.1
4169,54,84.99,2,2.0,104253,2023-02-02,SK9875,8,SUNSCREENS,0.7,54.7,27.2,Sunny,0.8
2953,41,75.43,5,3.9,173435,2023-04-03,SK1222,4,MOISTURIZERS,30.3,42.5,28.0,Mostly cloudy w showers,31.1
2452,19,71.8,5,1.5,752184,2023-06-14,SK7652,6,EYECARE,10.1,40.5,20.9,Mostly clear,10.0
4386,64,68.51,3,1.0,655204,2023-01-20,SK7205,5,SERUMS,36.1,19.5,9.7,Rain,35.6
2062,19,165.46,2,2.1,478620,2023-05-22,SK8747,2,TONERS,-6.1,53.1,18.5,Cloudy,-4.8
1958,30,35.13,5,2.3,987540,2023-12-28,SK2403,2,TONERS,31.1,19.4,22.7,Cloudy,29.9
3498,58,180.89,2,2.3,959966,2023-06-07,SK1258,4,MOISTURIZERS,-7.5,86.8,10.4,Clear,-5.8
3318,32,59.92,5,2.7,927338,2023-09-14,SK2140,2,TONERS,10.2,14.4,7.3,Partly cloudy,11.3
1319,30,97.17,3,1.2,245198,2023-04-19,SK3156,4,MOISTURIZERS,29.4,47.8,2.2,Cloudy,28.1
1040,43,27.48,4,4.9,191267,2023-04-26,SK6277,2,TONERS,6.0,29.5,28.6,Showers,6.1
3291,57,168.68,4,4.0,433616,2023-01-13,SK3673,4,MOISTURIZERS,19.6,79.0,19.7,Mostly clear,19.6
3244,31,76.63,5,3.0,462525,2023-03-12,SK2301,1,CLEANSERS,31.1,57.2,26.4,Clear,31.5
3709,49,67.84,4,3.5,352437,2023-08-23,SK8152,5,SERUMS,22.4,75.4,24.9,Partly sunny with showers,22.1
1356,21,64.14,1,2.6,770294,2023-08-15,SK9288,5,SERUMS,1.7,13.6,19.3,Mostly cloudy w showers,2.9
1433,48,172.62,5,1.4,411213,2023-07-16,SK6258,3,EXFOLIANTS,21.0,17.7,17.8,Mostly cloudy with storms,18.6
3533,35,58.09,2,2.2,112754,2023-10-09,SK9517,1,CLEANSERS,10.9,48.7,20.9,Sunny,12.2
1570,51,139.77,5,2.8,406053,2023-07-04,SK8367,1,CLEANSERS,27.7,35.5,15.1,Intermittent clouds,25.8
1508,31,117.92,4,4.8,673497,2023-01-21,SK1241,3,EXFOLIANTS,-3.9,11.3,8.8,Mostly sunny,-3.8
4960,35,118.07,2,2.3,427896,2023-06-02,SK9319,4,MOISTURIZERS,-9.4,11.9,6.5,Sunny,-11.4
1526,25,58.45,3,3.8,316815,2023-03-01,SK8094,3,EXFOLIANTS,6.9,68.7,1.8,Mostly cloudy with storms,5.0
3508,53,124.45,3,1.4,130254,2023-12-29,SK5673,6,EYECARE,-8.7,58.2,27.0,Mostly cloudy with storms,-6.8
4192,37,32.06,1,4.5,536138,2023-09-06,SK6020,3,EXFOLIANTS,-5.1,38.1,5.4,Partly sunny with showers,-4.5
4049,34,168.01,1,4.0,347027,2023-05-24,SK7043,4,MOISTURIZERS,30.1,75.6,16.7,Mostly cloudy with storms,32.0
